in s,C1 in V
1.0302330E-02,3.00822E+00
1.0302440E-02,3.00822E+00
1.0302550E-02,3.02775E+00
1.0302660E-02,3.01799E+00
1.0302770E-02,3.02775E+00
1.0302880E-02,3.00334E+00
1.0302990E-02,3.01799E+00
1.0303100E-02,3.01799E+00
1.0303210E-02,3.00822E+00
1.0303320E-02,3.01799E+00
1.0303430E-02,3.03264E+00
1.0303540E-02,3.03752E+00
1.0303650E-02,3.02287E+00
1.0303760E-02,3.01311E+00
1.0303870E-02,3.00822E+00
1.0303980E-02,2.99846E+00
1.0304090E-02,3.01799E+00
1.0304200E-02,3.00822E+00
1.0304310E-02,3.03752E+00
1.0304420E-02,3.04240E+00
1.0304530E-02,3.00334E+00
1.0304640E-02,3.03264E+00
1.0304750E-02,3.01799E+00
1.0304860E-02,3.00334E+00
1.0304970E-02,3.01311E+00
1.0305080E-02,3.03264E+00
1.0305190E-02,3.02287E+00
1.0305300E-02,3.01799E+00
1.0305410E-02,3.01311E+00
1.0305520E-02,3.03264E+00
1.0305630E-02,3.01311E+00
1.0305740E-02,3.02775E+00
1.0305850E-02,2.99357E+00
1.0305960E-02,3.01799E+00
1.0306070E-02,3.01311E+00
1.0306180E-02,2.99357E+00
1.0306290E-02,3.01799E+00
1.0306400E-02,3.04240E+00
1.0306510E-02,3.02287E+00
1.0306620E-02,3.01311E+00
1.0306730E-02,3.02775E+00
1.0306840E-02,2.99357E+00
1.0306950E-02,3.00822E+00
1.0307060E-02,3.02775E+00
1.0307170E-02,3.01311E+00
1.0307280E-02,3.01799E+00
1.0307390E-02,3.02287E+00
1.0307500E-02,2.99846E+00
1.0307610E-02,3.00822E+00
1.0307720E-02,3.03264E+00
1.0307830E-02,3.03264E+00
1.0307940E-02,3.03264E+00
1.0308050E-02,2.98869E+00
1.0308160E-02,2.99357E+00
1.0308270E-02,3.04240E+00
1.0308380E-02,3.01799E+00
1.0308490E-02,3.00822E+00
1.0308600E-02,3.02287E+00
1.0308710E-02,3.00334E+00
1.0308820E-02,3.01311E+00
1.0308930E-02,3.00822E+00
1.0309040E-02,3.01311E+00
1.0309150E-02,3.00822E+00
1.0309260E-02,3.01799E+00
1.0309370E-02,3.03264E+00
1.0309480E-02,3.01311E+00
1.0309590E-02,3.02775E+00
1.0309700E-02,3.04240E+00
1.0309810E-02,3.02287E+00
1.0309920E-02,3.02287E+00
1.0310030E-02,3.02287E+00
1.0310140E-02,3.00334E+00
1.0310250E-02,3.02775E+00
1.0310360E-02,3.01311E+00
1.0310470E-02,2.99357E+00
1.0310580E-02,3.02775E+00
1.0310690E-02,3.00822E+00
1.0310800E-02,3.00822E+00
1.0310910E-02,3.02775E+00
1.0311020E-02,3.05217E+00
1.0311130E-02,3.02287E+00
1.0311240E-02,3.02775E+00
1.0311350E-02,3.01799E+00
1.0311460E-02,3.01311E+00
1.0311570E-02,2.99846E+00
1.0311680E-02,3.00822E+00
1.0311790E-02,3.00822E+00
1.0311900E-02,3.00822E+00
1.0312010E-02,3.00822E+00
1.0312120E-02,2.99846E+00
1.0312230E-02,3.00822E+00
1.0312340E-02,3.01799E+00
1.0312450E-02,3.01311E+00
1.0312560E-02,3.03752E+00
1.0312670E-02,3.01799E+00
1.0312780E-02,3.01311E+00
1.0312890E-02,3.01799E+00
1.0313000E-02,3.02775E+00
1.0313110E-02,3.00334E+00
1.0313220E-02,3.00822E+00
1.0313330E-02,3.03752E+00
1.0313440E-02,3.00822E+00
1.0313550E-02,2.99846E+00
1.0313660E-02,3.01311E+00
1.0313770E-02,3.03264E+00
1.0313880E-02,3.01799E+00
1.0313990E-02,3.03264E+00
1.0314100E-02,3.00822E+00
1.0314210E-02,3.00334E+00
1.0314320E-02,3.01311E+00
1.0314430E-02,3.02287E+00
1.0314540E-02,3.02287E+00
1.0314650E-02,3.01311E+00
1.0314760E-02,3.02287E+00
1.0314870E-02,3.00334E+00
1.0314980E-02,3.03752E+00
1.0315090E-02,3.01799E+00
1.0315200E-02,3.01311E+00
1.0315310E-02,3.01311E+00
1.0315420E-02,3.01311E+00
1.0315530E-02,3.00334E+00
1.0315640E-02,3.01311E+00
1.0315750E-02,3.02775E+00
1.0315860E-02,3.00822E+00
1.0315970E-02,3.02287E+00
1.0316080E-02,3.03264E+00
1.0316190E-02,2.99357E+00
1.0316300E-02,3.02775E+00
1.0316410E-02,3.00822E+00
1.0316520E-02,3.00822E+00
1.0316630E-02,3.01311E+00
1.0316740E-02,2.99846E+00
1.0316850E-02,3.00334E+00
1.0316960E-02,3.02775E+00
1.0317070E-02,3.02775E+00
1.0317180E-02,3.02775E+00
1.0317290E-02,3.00822E+00
1.0317400E-02,3.00334E+00
1.0317510E-02,3.01311E+00
1.0317620E-02,3.03264E+00
1.0317730E-02,3.01311E+00
1.0317840E-02,3.01799E+00
1.0317950E-02,3.01799E+00
1.0318060E-02,2.98869E+00
1.0318170E-02,3.01799E+00
1.0318280E-02,3.02775E+00
1.0318390E-02,3.03264E+00
1.0318500E-02,3.03264E+00
1.0318610E-02,3.01311E+00
1.0318720E-02,3.00334E+00
1.0318830E-02,2.99357E+00
1.0318940E-02,3.01799E+00
1.0319050E-02,3.02287E+00
1.0319160E-02,3.01799E+00
1.0319270E-02,3.02287E+00
1.0319380E-02,3.02775E+00
1.0319490E-02,3.00822E+00
1.0319600E-02,3.01311E+00
1.0319710E-02,3.00334E+00
1.0319820E-02,3.01799E+00
1.0319930E-02,2.99846E+00
1.0320040E-02,3.02775E+00
1.0320150E-02,3.00334E+00
1.0320260E-02,3.01799E+00
1.0320370E-02,3.02775E+00
1.0320480E-02,2.99357E+00
1.0320590E-02,3.00822E+00
1.0320700E-02,3.03264E+00
1.0320810E-02,2.99357E+00
1.0320920E-02,3.01799E+00
1.0321030E-02,3.03264E+00
1.0321140E-02,3.00822E+00
1.0321250E-02,2.98869E+00
1.0321360E-02,3.03264E+00
1.0321470E-02,2.99846E+00
1.0321580E-02,3.01799E+00
1.0321690E-02,3.01311E+00
1.0321800E-02,3.00334E+00
1.0321910E-02,3.00334E+00
1.0322020E-02,3.00822E+00
1.0322130E-02,2.99846E+00
1.0322240E-02,3.00822E+00
1.0322350E-02,3.03264E+00
1.0322460E-02,3.01311E+00
1.0322570E-02,3.00822E+00
1.0322680E-02,3.03264E+00
1.0322790E-02,3.01311E+00
1.0322900E-02,2.99846E+00
1.0323010E-02,3.02775E+00
1.0323120E-02,3.00334E+00
1.0323230E-02,3.01799E+00
1.0323340E-02,3.01311E+00
1.0323450E-02,2.99846E+00
1.0323560E-02,3.02775E+00
1.0323670E-02,3.00334E+00
1.0323780E-02,2.96916E+00
1.0323890E-02,3.01311E+00
1.0324000E-02,3.00334E+00
1.0324110E-02,3.02287E+00
1.0324220E-02,3.01311E+00
1.0324330E-02,2.99357E+00
1.0324440E-02,3.01799E+00
1.0324550E-02,3.03264E+00
1.0324660E-02,3.01311E+00
1.0324770E-02,3.01799E+00
1.0324880E-02,3.01311E+00
1.0324990E-02,3.01799E+00
1.0325100E-02,3.00822E+00
1.0325210E-02,3.01799E+00
1.0325320E-02,3.01799E+00
1.0325430E-02,3.03264E+00
1.0325540E-02,3.01799E+00
1.0325650E-02,3.02287E+00
1.0325760E-02,3.02287E+00
1.0325870E-02,2.99357E+00
1.0325980E-02,3.01311E+00
1.0326090E-02,3.01799E+00
1.0326200E-02,3.03264E+00
1.0326310E-02,2.99846E+00
1.0326420E-02,3.00822E+00
1.0326530E-02,3.02287E+00
1.0326640E-02,3.01799E+00
1.0326750E-02,3.00334E+00
1.0326860E-02,3.02287E+00
1.0326970E-02,3.01311E+00
1.0327080E-02,3.02287E+00
1.0327190E-02,3.03752E+00
1.0327300E-02,3.02287E+00
1.0327410E-02,3.01311E+00
1.0327520E-02,2.99846E+00
1.0327630E-02,3.03752E+00
1.0327740E-02,3.02775E+00
1.0327850E-02,3.01311E+00
1.0327960E-02,3.01311E+00
1.0328070E-02,3.01799E+00
1.0328180E-02,3.02287E+00
1.0328290E-02,3.02287E+00
1.0328400E-02,3.02287E+00
1.0328510E-02,3.01799E+00
1.0328620E-02,3.03264E+00
1.0328730E-02,3.01311E+00
1.0328840E-02,3.03752E+00
1.0328950E-02,3.03264E+00
1.0329060E-02,3.03264E+00
1.0329170E-02,3.01311E+00
1.0329280E-02,3.01799E+00
1.0329390E-02,3.01799E+00
1.0329500E-02,3.01311E+00
1.0329610E-02,3.03264E+00
1.0329720E-02,3.02287E+00
1.0329830E-02,2.98869E+00
1.0329940E-02,3.05705E+00
1.0330050E-02,3.01311E+00
1.0330160E-02,3.00334E+00
1.0330270E-02,3.01799E+00
1.0330380E-02,3.02775E+00
1.0330490E-02,2.99846E+00
1.0330600E-02,3.01311E+00
1.0330710E-02,3.01799E+00
1.0330820E-02,3.03264E+00
1.0330930E-02,3.03752E+00
1.0331040E-02,3.04240E+00
1.0331150E-02,3.01311E+00
1.0331260E-02,3.03752E+00
1.0331370E-02,3.00822E+00
1.0331480E-02,3.00822E+00
1.0331590E-02,3.02775E+00
1.0331700E-02,3.03264E+00
1.0331810E-02,3.02287E+00
1.0331920E-02,3.02775E+00
1.0332030E-02,3.03264E+00
1.0332140E-02,3.02775E+00
1.0332250E-02,3.01799E+00
1.0332360E-02,3.05705E+00
1.0332470E-02,3.01311E+00
1.0332580E-02,2.99357E+00
1.0332690E-02,3.02287E+00
1.0332800E-02,3.02287E+00
1.0332910E-02,3.00822E+00
1.0333020E-02,3.02775E+00
1.0333130E-02,3.00822E+00
1.0333240E-02,3.00334E+00
1.0333350E-02,3.00334E+00
1.0333460E-02,3.00822E+00
1.0333570E-02,3.03752E+00
1.0333680E-02,3.01311E+00
1.0333790E-02,3.00334E+00
1.0333900E-02,3.01311E+00
1.0334010E-02,3.01311E+00
1.0334120E-02,3.04240E+00
1.0334230E-02,3.03264E+00
1.0334340E-02,2.99846E+00
1.0334450E-02,2.99357E+00
1.0334560E-02,2.99846E+00
1.0334670E-02,3.00822E+00
1.0334780E-02,3.02287E+00
1.0334890E-02,3.01799E+00
1.0335000E-02,3.01311E+00
1.0335110E-02,3.00822E+00
1.0335220E-02,2.99846E+00
1.0335330E-02,2.99846E+00
1.0335440E-02,3.01311E+00
1.0335550E-02,3.01311E+00
1.0335660E-02,3.04240E+00
1.0335770E-02,3.03264E+00
1.0335880E-02,3.02287E+00
1.0335990E-02,3.00822E+00
1.0336100E-02,3.02287E+00
1.0336210E-02,3.00334E+00
1.0336320E-02,3.00822E+00
1.0336430E-02,3.02287E+00
1.0336540E-02,3.01311E+00
1.0336650E-02,2.99357E+00
1.0336760E-02,3.02775E+00
1.0336870E-02,3.01311E+00
1.0336980E-02,3.01799E+00
1.0337090E-02,3.00822E+00
1.0337200E-02,3.01311E+00
1.0337310E-02,3.00822E+00
1.0337420E-02,3.01311E+00
1.0337530E-02,3.00822E+00
1.0337640E-02,3.01799E+00
1.0337750E-02,3.02287E+00
1.0337860E-02,3.03264E+00
1.0337970E-02,2.99846E+00
1.0338080E-02,2.99846E+00
1.0338190E-02,2.99846E+00
1.0338300E-02,3.02775E+00
1.0338410E-02,3.00334E+00
1.0338520E-02,3.01311E+00
1.0338630E-02,3.01799E+00
1.0338740E-02,3.00334E+00
1.0338850E-02,3.01311E+00
1.0338960E-02,3.01799E+00
1.0339070E-02,3.03264E+00
1.0339180E-02,3.01799E+00
1.0339290E-02,3.00822E+00
1.0339400E-02,3.03752E+00
1.0339510E-02,3.02287E+00
1.0339620E-02,3.00334E+00
1.0339730E-02,3.01799E+00
1.0339840E-02,3.00822E+00
1.0339950E-02,3.01311E+00
1.0340060E-02,3.01799E+00
1.0340170E-02,3.00822E+00
1.0340280E-02,3.01311E+00
1.0340390E-02,3.02775E+00
1.0340500E-02,3.02775E+00
1.0340610E-02,3.01311E+00
1.0340720E-02,3.00334E+00
1.0340830E-02,3.02287E+00
1.0340940E-02,3.01311E+00
1.0341050E-02,3.00822E+00
1.0341160E-02,3.00822E+00
1.0341270E-02,3.01311E+00
1.0341380E-02,3.04240E+00
1.0341490E-02,3.01799E+00
1.0341600E-02,3.01311E+00
1.0341710E-02,3.02775E+00
1.0341820E-02,3.01311E+00
1.0341930E-02,3.01799E+00
1.0342040E-02,3.01799E+00
1.0342150E-02,3.00822E+00
1.0342260E-02,3.01311E+00
1.0342370E-02,3.02287E+00
1.0342480E-02,3.01311E+00
1.0342590E-02,3.01311E+00
1.0342700E-02,3.02287E+00
1.0342810E-02,3.01799E+00
1.0342920E-02,3.02287E+00
1.0343030E-02,3.03752E+00
1.0343140E-02,3.01799E+00
1.0343250E-02,3.02775E+00
1.0343360E-02,3.02775E+00
1.0343470E-02,3.02287E+00
1.0343580E-02,3.00822E+00
1.0343690E-02,3.02775E+00
1.0343800E-02,3.00822E+00
1.0343910E-02,3.03264E+00
1.0344020E-02,3.02287E+00
1.0344130E-02,3.03752E+00
1.0344240E-02,3.01799E+00
1.0344350E-02,3.04240E+00
1.0344460E-02,3.03752E+00
1.0344570E-02,3.00334E+00
1.0344680E-02,3.02775E+00
1.0344790E-02,3.01799E+00
1.0344900E-02,3.03752E+00
1.0345010E-02,3.00334E+00
1.0345120E-02,2.99357E+00
1.0345230E-02,3.01799E+00
1.0345340E-02,3.00334E+00
1.0345450E-02,3.02287E+00
1.0345560E-02,3.01311E+00
1.0345670E-02,3.03264E+00
1.0345780E-02,3.00822E+00
1.0345890E-02,3.02775E+00
1.0346000E-02,3.00334E+00
1.0346110E-02,3.02287E+00
1.0346220E-02,3.01799E+00
1.0346330E-02,3.01799E+00
1.0346440E-02,3.02287E+00
1.0346550E-02,3.01799E+00
1.0346660E-02,3.01311E+00
1.0346770E-02,3.02287E+00
1.0346880E-02,2.99846E+00
1.0346990E-02,2.99846E+00
1.0347100E-02,3.02287E+00
1.0347210E-02,2.99846E+00
1.0347320E-02,3.03264E+00
1.0347430E-02,3.01311E+00
1.0347540E-02,3.02287E+00
1.0347650E-02,3.01799E+00
1.0347760E-02,3.00822E+00
1.0347870E-02,3.01799E+00
1.0347980E-02,3.02775E+00
1.0348090E-02,2.99357E+00
1.0348200E-02,3.01799E+00
1.0348310E-02,3.00822E+00
1.0348420E-02,3.00334E+00
1.0348530E-02,2.99357E+00
1.0348640E-02,3.00822E+00
1.0348750E-02,2.99846E+00
1.0348860E-02,3.01311E+00
1.0348970E-02,3.03264E+00
1.0349080E-02,3.00334E+00
1.0349190E-02,3.01311E+00
1.0349300E-02,3.00822E+00
1.0349410E-02,3.04240E+00
1.0349520E-02,3.01311E+00
1.0349630E-02,3.01799E+00
1.0349740E-02,3.01799E+00
1.0349850E-02,3.00822E+00
1.0349960E-02,3.02287E+00
1.0350070E-02,3.02287E+00
1.0350180E-02,3.02287E+00
1.0350290E-02,3.00822E+00
1.0350400E-02,3.00334E+00
1.0350510E-02,3.00822E+00
1.0350620E-02,3.02287E+00
1.0350730E-02,3.01799E+00
1.0350840E-02,3.00822E+00
1.0350950E-02,3.02775E+00
1.0351060E-02,3.01799E+00
1.0351170E-02,3.01311E+00
1.0351280E-02,3.01311E+00
1.0351390E-02,3.00334E+00
1.0351500E-02,3.01799E+00
1.0351610E-02,3.01799E+00
1.0351720E-02,3.01799E+00
1.0351830E-02,3.02287E+00
1.0351940E-02,3.03264E+00
1.0352050E-02,3.00822E+00
1.0352160E-02,3.00822E+00
1.0352270E-02,3.05217E+00
1.0352380E-02,3.02287E+00
1.0352490E-02,3.02287E+00
1.0352600E-02,3.03264E+00
1.0352710E-02,3.01799E+00
1.0352820E-02,3.01799E+00
1.0352930E-02,3.03264E+00
1.0353040E-02,3.00822E+00
1.0353150E-02,3.01311E+00
1.0353260E-02,3.01799E+00
1.0353370E-02,3.00334E+00
1.0353480E-02,3.01311E+00
1.0353590E-02,3.02775E+00
1.0353700E-02,3.00334E+00
1.0353810E-02,3.00334E+00
1.0353920E-02,3.02287E+00
1.0354030E-02,2.99357E+00
1.0354140E-02,3.02775E+00
1.0354250E-02,3.02775E+00
1.0354360E-02,3.02287E+00
1.0354470E-02,3.02775E+00
1.0354580E-02,3.02775E+00
1.0354690E-02,3.01311E+00
1.0354800E-02,3.04240E+00
1.0354910E-02,3.00334E+00
1.0355020E-02,3.01799E+00
1.0355130E-02,3.01799E+00
1.0355240E-02,2.99846E+00
1.0355350E-02,3.04729E+00
1.0355460E-02,3.03264E+00
1.0355570E-02,3.01311E+00
1.0355680E-02,3.02775E+00
1.0355790E-02,3.02775E+00
1.0355900E-02,2.97893E+00
1.0356010E-02,3.01799E+00
1.0356120E-02,3.02775E+00
1.0356230E-02,3.01799E+00
1.0356340E-02,3.01311E+00
1.0356450E-02,3.01311E+00
1.0356560E-02,3.01311E+00
1.0356670E-02,3.01311E+00
1.0356780E-02,3.01799E+00
1.0356890E-02,3.01799E+00
1.0357000E-02,3.00822E+00
1.0357110E-02,3.01799E+00
1.0357220E-02,3.01799E+00
1.0357330E-02,3.02287E+00
1.0357440E-02,2.99357E+00
1.0357550E-02,3.01311E+00
1.0357660E-02,3.01799E+00
1.0357770E-02,3.02287E+00
1.0357880E-02,3.04729E+00
1.0357990E-02,3.04240E+00
1.0358100E-02,3.00822E+00
1.0358210E-02,3.00334E+00
1.0358320E-02,3.01311E+00
1.0358430E-02,3.02287E+00
1.0358540E-02,3.03264E+00
1.0358650E-02,3.01799E+00
1.0358760E-02,3.02287E+00
1.0358870E-02,3.01799E+00
1.0358980E-02,3.02287E+00
1.0359090E-02,3.01311E+00
1.0359200E-02,3.02287E+00
1.0359310E-02,3.01311E+00
1.0359420E-02,3.00334E+00
1.0359530E-02,3.01311E+00
1.0359640E-02,3.03264E+00
1.0359750E-02,3.02775E+00
1.0359860E-02,3.01799E+00
1.0359970E-02,3.01799E+00
1.0360080E-02,3.03752E+00
1.0360190E-02,3.02775E+00
1.0360300E-02,3.01799E+00
1.0360410E-02,3.00822E+00
1.0360520E-02,3.02775E+00
1.0360630E-02,2.99846E+00
1.0360740E-02,3.02775E+00
1.0360850E-02,3.02775E+00
1.0360960E-02,3.00822E+00
1.0361070E-02,3.02287E+00
1.0361180E-02,3.00334E+00
1.0361290E-02,3.02775E+00
1.0361400E-02,3.03752E+00
1.0361510E-02,3.01799E+00
1.0361620E-02,3.01799E+00
1.0361730E-02,3.00334E+00
1.0361840E-02,3.00822E+00
1.0361950E-02,3.00822E+00
1.0362060E-02,3.00822E+00
1.0362170E-02,2.98869E+00
1.0362280E-02,3.02775E+00
1.0362390E-02,3.03264E+00
1.0362500E-02,3.00822E+00
1.0362610E-02,3.01799E+00
1.0362720E-02,3.02287E+00
1.0362830E-02,3.01799E+00
1.0362940E-02,3.03264E+00
1.0363050E-02,2.99846E+00
1.0363160E-02,3.03752E+00
1.0363270E-02,3.01799E+00
1.0363380E-02,3.00822E+00
1.0363490E-02,3.03264E+00
1.0363600E-02,3.04729E+00
1.0363710E-02,3.00822E+00
1.0363820E-02,3.01311E+00
1.0363930E-02,3.00822E+00
1.0364040E-02,3.02287E+00
1.0364150E-02,3.01799E+00
1.0364260E-02,3.00822E+00
1.0364370E-02,3.02287E+00
1.0364480E-02,3.02287E+00
1.0364590E-02,3.00822E+00
1.0364700E-02,3.00822E+00
1.0364810E-02,2.99357E+00
1.0364920E-02,3.03264E+00
1.0365030E-02,3.01311E+00
1.0365140E-02,3.00822E+00
1.0365250E-02,2.99846E+00
1.0365360E-02,3.01311E+00
1.0365470E-02,2.99846E+00
1.0365580E-02,3.03752E+00
1.0365690E-02,3.00334E+00
1.0365800E-02,3.01311E+00
1.0365910E-02,3.03264E+00
1.0366020E-02,3.01311E+00
1.0366130E-02,3.01799E+00
1.0366240E-02,2.99846E+00
1.0366350E-02,3.00334E+00
1.0366460E-02,3.02287E+00
1.0366570E-02,3.03752E+00
1.0366680E-02,3.02287E+00
1.0366790E-02,3.01311E+00
1.0366900E-02,3.02287E+00
1.0367010E-02,3.01311E+00
1.0367120E-02,2.98869E+00
1.0367230E-02,3.03264E+00
1.0367340E-02,3.04240E+00
1.0367450E-02,2.99357E+00
1.0367560E-02,3.01311E+00
1.0367670E-02,3.02775E+00
1.0367780E-02,3.00334E+00
1.0367890E-02,3.01311E+00
1.0368000E-02,3.00822E+00
1.0368110E-02,3.01311E+00
1.0368220E-02,3.02287E+00
1.0368330E-02,2.99846E+00
1.0368440E-02,3.01311E+00
1.0368550E-02,3.04240E+00
1.0368660E-02,3.03752E+00
1.0368770E-02,3.01311E+00
1.0368880E-02,3.01799E+00
1.0368990E-02,3.02775E+00
1.0369100E-02,3.02775E+00
1.0369210E-02,3.01311E+00
1.0369320E-02,3.03752E+00
1.0369430E-02,3.02287E+00
1.0369540E-02,3.01799E+00
1.0369650E-02,3.02287E+00
1.0369760E-02,3.00822E+00
1.0369870E-02,3.00822E+00
1.0369980E-02,3.01311E+00
1.0370090E-02,3.01799E+00
1.0370200E-02,3.02775E+00
1.0370310E-02,3.02287E+00
1.0370420E-02,3.01799E+00
1.0370530E-02,3.01311E+00
1.0370640E-02,2.99357E+00
1.0370750E-02,3.00334E+00
1.0370860E-02,3.00334E+00
1.0370970E-02,3.00822E+00
1.0371080E-02,3.01799E+00
1.0371190E-02,3.01311E+00
1.0371300E-02,3.00334E+00
1.0371410E-02,3.02287E+00
1.0371520E-02,3.02287E+00
1.0371630E-02,3.02287E+00
1.0371740E-02,3.02287E+00
1.0371850E-02,3.02287E+00
1.0371960E-02,3.00334E+00
1.0372070E-02,3.02775E+00
1.0372180E-02,3.00334E+00
1.0372290E-02,3.01311E+00
1.0372400E-02,3.00822E+00
1.0372510E-02,2.99846E+00
1.0372620E-02,3.03752E+00
1.0372730E-02,3.03752E+00
1.0372840E-02,3.01311E+00
1.0372950E-02,3.04240E+00
1.0373060E-02,3.01799E+00
1.0373170E-02,3.01311E+00
1.0373280E-02,2.99846E+00
1.0373390E-02,3.00334E+00
1.0373500E-02,3.03264E+00
1.0373610E-02,3.02287E+00
1.0373720E-02,3.00334E+00
1.0373830E-02,3.02775E+00
1.0373940E-02,3.00822E+00
1.0374050E-02,3.02775E+00
1.0374160E-02,3.01311E+00
1.0374270E-02,3.03752E+00
1.0374380E-02,3.01799E+00
1.0374490E-02,3.01311E+00
1.0374600E-02,3.03752E+00
1.0374710E-02,3.05217E+00
1.0374820E-02,3.01799E+00
1.0374930E-02,3.03752E+00
1.0375040E-02,2.99846E+00
1.0375150E-02,3.03264E+00
1.0375260E-02,3.02287E+00
1.0375370E-02,3.01799E+00
1.0375480E-02,3.01311E+00
1.0375590E-02,3.02287E+00
1.0375700E-02,3.00334E+00
1.0375810E-02,3.02287E+00
1.0375920E-02,3.02775E+00
1.0376030E-02,3.02775E+00
1.0376140E-02,3.03264E+00
1.0376250E-02,3.00822E+00
1.0376360E-02,3.02287E+00
1.0376470E-02,3.03264E+00
1.0376580E-02,3.02287E+00
1.0376690E-02,3.03264E+00
1.0376800E-02,3.04240E+00
1.0376910E-02,3.02287E+00
1.0377020E-02,2.99357E+00
1.0377130E-02,3.00822E+00
1.0377240E-02,3.01799E+00
1.0377350E-02,3.01311E+00
1.0377460E-02,3.02287E+00
1.0377570E-02,3.01799E+00
1.0377680E-02,2.97404E+00
1.0377790E-02,3.01799E+00
1.0377900E-02,3.01311E+00
1.0378010E-02,2.98381E+00
1.0378120E-02,3.02287E+00
1.0378230E-02,3.01311E+00
1.0378340E-02,2.99846E+00
1.0378450E-02,3.03752E+00
1.0378560E-02,3.00822E+00
1.0378670E-02,3.01799E+00
1.0378780E-02,3.01799E+00
1.0378890E-02,3.00822E+00
1.0379000E-02,3.00822E+00
1.0379110E-02,3.00334E+00
1.0379220E-02,3.00822E+00
1.0379330E-02,3.03264E+00
1.0379440E-02,3.03752E+00
1.0379550E-02,3.02775E+00
1.0379660E-02,3.02775E+00
1.0379770E-02,3.02775E+00
1.0379880E-02,3.01799E+00
1.0379990E-02,3.01311E+00
1.0380100E-02,3.02287E+00
1.0380210E-02,3.01311E+00
1.0380320E-02,3.00822E+00
1.0380430E-02,3.01311E+00
1.0380540E-02,3.03264E+00
1.0380650E-02,3.00822E+00
1.0380760E-02,3.01311E+00
1.0380870E-02,3.03264E+00
1.0380980E-02,3.04729E+00
1.0381090E-02,3.01311E+00
1.0381200E-02,3.01799E+00
1.0381310E-02,3.00334E+00
1.0381420E-02,3.01799E+00
1.0381530E-02,3.01311E+00
1.0381640E-02,3.02287E+00
1.0381750E-02,2.99846E+00
1.0381860E-02,2.99846E+00
1.0381970E-02,3.02775E+00
1.0382080E-02,3.05217E+00
1.0382190E-02,3.02287E+00
1.0382300E-02,3.02287E+00
1.0382410E-02,3.00822E+00
1.0382520E-02,2.99357E+00
1.0382630E-02,3.00334E+00
1.0382740E-02,3.02287E+00
1.0382850E-02,3.01311E+00
1.0382960E-02,3.01311E+00
1.0383070E-02,3.01799E+00
1.0383180E-02,3.02287E+00
1.0383290E-02,3.01311E+00
1.0383400E-02,3.01799E+00
1.0383510E-02,3.03752E+00
1.0383620E-02,3.03752E+00
1.0383730E-02,3.02287E+00
1.0383840E-02,3.02775E+00
1.0383950E-02,3.01799E+00
1.0384060E-02,3.03264E+00
1.0384170E-02,2.99846E+00
1.0384280E-02,3.01311E+00
1.0384390E-02,3.01311E+00
1.0384500E-02,3.00822E+00
1.0384610E-02,3.00334E+00
1.0384720E-02,3.02775E+00
1.0384830E-02,3.02287E+00
1.0384940E-02,3.00334E+00
1.0385050E-02,3.00822E+00
1.0385160E-02,3.01311E+00
1.0385270E-02,3.02775E+00
1.0385380E-02,3.03264E+00
1.0385490E-02,3.01311E+00
1.0385600E-02,3.04240E+00
1.0385710E-02,3.00822E+00
1.0385820E-02,3.01799E+00
1.0385930E-02,3.02287E+00
1.0386040E-02,3.00822E+00
1.0386150E-02,3.03264E+00
1.0386260E-02,3.00822E+00
1.0386370E-02,3.00822E+00
1.0386480E-02,3.01311E+00
1.0386590E-02,3.00334E+00
1.0386700E-02,3.03264E+00
1.0386810E-02,3.01311E+00
1.0386920E-02,3.02775E+00
1.0387030E-02,3.03264E+00
1.0387140E-02,3.02775E+00
1.0387250E-02,3.00334E+00
1.0387360E-02,3.00334E+00
1.0387470E-02,3.03264E+00
1.0387580E-02,3.02775E+00
1.0387690E-02,2.99357E+00
1.0387800E-02,3.03264E+00
1.0387910E-02,2.99357E+00
1.0388020E-02,3.00822E+00
1.0388130E-02,3.02775E+00
1.0388240E-02,3.02287E+00
1.0388350E-02,3.00334E+00
1.0388460E-02,2.99357E+00
1.0388570E-02,3.03264E+00
1.0388680E-02,3.03264E+00
1.0388790E-02,2.99846E+00
1.0388900E-02,3.01799E+00
1.0389010E-02,2.99357E+00
1.0389120E-02,3.02287E+00
1.0389230E-02,3.01799E+00
1.0389340E-02,3.02287E+00
1.0389450E-02,3.00334E+00
1.0389560E-02,3.00334E+00
1.0389670E-02,3.04240E+00
1.0389780E-02,3.00334E+00
1.0389890E-02,2.98381E+00
1.0390000E-02,3.03264E+00
1.0390110E-02,3.02287E+00
1.0390220E-02,3.01799E+00
1.0390330E-02,3.00334E+00
1.0390440E-02,3.01799E+00
1.0390550E-02,3.01311E+00
1.0390660E-02,3.01799E+00
1.0390770E-02,3.01799E+00
1.0390880E-02,3.00822E+00
1.0390990E-02,2.98869E+00
1.0391100E-02,3.03752E+00
1.0391210E-02,3.02287E+00
1.0391320E-02,2.99846E+00
1.0391430E-02,3.02287E+00
1.0391540E-02,3.00822E+00
1.0391650E-02,3.02287E+00
1.0391760E-02,3.03264E+00
1.0391870E-02,3.01799E+00
1.0391980E-02,3.00334E+00
1.0392090E-02,2.98381E+00
1.0392200E-02,2.99846E+00
1.0392310E-02,3.01799E+00
1.0392420E-02,3.04240E+00
1.0392530E-02,3.01311E+00
1.0392640E-02,3.01799E+00
1.0392750E-02,3.02775E+00
